name,sub_head,view_count,tel,tag,info,address,Latitude,Longitude
퍼시픽 호텔,명동의 쇼핑과 다양한 먹거리를 가까이에서,690,02-777-7811,"서울숙소, 숙박","퍼시픽 호텔은 쇼핑과 비즈니스가 편리한 남산 아래에 자리한 호텔로 서울 중심부의 명소인 수려한 남산을 등지고 사계절의 풍치와 정취를 느낄 수 있다. 편리한 지하철 교통과 다채로운 쇼핑문화의 남대문 및 동대문 시장, 주요 백화점들이 10분 내외로 이용할 수 있는 위치에 자리하고 있으며, 비즈니스 고객의 건강증진을 위한 남산의 산책로와 조깅코스는 퍼시픽 호텔만의 안식처로서 고객만족 서비스를 더해주고 있다.

퍼시픽 호텔은 개관 30주년을 맞아 전관을 현대식으로 리노베이션하여 제2의 창업정신으로 새롭게 변모하는 특급 호텔로서 이미지 혁신을 도모하고, 고객에게 보다 질 좋은 서비스를 제공하는 데 경영목표로 하고 있다. 남산 기슭의 맑은 공기와 도심의 화려한 쇼핑문화의 일번가인 명동과 인접해 있는 퍼시픽 호텔은 내 집 같은 편안함과 쾌적한 현대식 인테리어의 새로운 모습으로 언제나 고객만을 위한 정성 어린 서비스가 고객 비즈니스의 파트너임을 자부한다.

현대적인 감각으로 꾸며진 안락하고 편안한 139개의 객실은 언제나 깔끔한 모습으로 고객을 맞을 준비가 되어 있으며 부대시설로는 사우나, 레스토랑 등의 시설을 완비하고 있다.",서울특별시 중구 퇴계로20길 2,37.5597255,126.9854418
쿠즈모텔,,690,0507-1482-5781,"서울숙소, 숙박, 종로구","종로구에 위치한 쿠즈모텔은 쾌적하고 청결한 객실을 제공한다. 더블룸, 트윈룸, 특실 등 다양한 타입의 객실이 있다.",서울특별시 종로구 돈화문로11가길 83,37.5763554,126.9899801
트리아 관광호텔,도심속의 엔터테인먼트 문화 휴식공간같은 호텔,684,02-553-2471,"강남구, 관광호텔, 서울숙소, 숙박","서울의 비즈니스 및 교통의 대표 중심지인 역삼동 테헤란로에 위치한 트리아호텔은 편안함, 즐거움을 드리는 최고의 호텔로서 ‘High-end Lifestyle’을 지향하는 일반 고객과 실용적이면서 고품격을 원하는 비즈니스 고객에게 새로운 트렌드를 제시하는 호텔이자 도심 속 자신만의 편안한 휴식처로서 호평받고 있다.
색다른 조명과 벽체, 벽에 걸린 팝 아트적인 회화 작품, 다양한 디지털시스템 등 트리아 호텔은 작은 규모이지만 개성 있는 호텔로서 기존의 획일적이고 아날로그적인 일반 호텔과 달리 감각적이고 디지털적인 디자인에서 오는 볼거리와 즐길 거리가 함께 공존하는 도심 속의 엔터테인먼트 문화공간이다.
현재 유럽 등 선진국에서 새로운 트렌드로 각광받고 있는 부티크 호텔을 콘셉트로 기존의 고정관념에서 벗어난 독특한 디자인과 인테리어를 통해 사진이나 머릿속에서 그려왔던 감각적인 공간을 만날 수 있는 기회를 제공함으로써 그 어디에서도 볼 수 없었던 트리아호텔만의 독특한 부티크를 느낄 수 있으며 보다 세심한 서비스로 편안하고 즐거운 휴식을 제공 할 것이다.",서울특별시 강남구 테헤란로33길 16,37.5028471,127.0394084
자이언트 호텔,,683,02-546-0225,"서울호텔, 숙박, 숙박시설, 숙박업소, 휴식공간, 휴식여행, 휴식하기좋은곳",지하철 2호선 삼성역이나 선릉역에서 도보로 20분 거리에 위치한 자이언트 호텔은 주변의 쇼핑 지역은 물론 관광지역까지 어디든 쉽게 접근할 수 있으며 저렴한 객실 요금과 가족적인 분위기를 자랑하고 있다.,서울특별시 강남구 봉은사로 459,37.5124356,127.0496992
베스트웨스턴 프리미어 강남호텔,,682,02-6474-2000,"서울호텔, 숙박, 숙박시설, 숙박업소, 호텔, 휴식공간, 휴식여행, 휴식하기좋은곳","베스트웨스턴프리미어강남 호텔은 미국 아리조나주 피닉스에 본사를 두고 있으며, 전 세계 80여 개국에 4천여 개가 넘는 다양한 호텔을 경쟁력 있는 가격으로 제공하고 있는 56년 역사의 호텔이다. 이곳은 최첨단 비즈니스호텔로 모던하고 세련된 이미지를 기본 바탕으로 더욱 편안한 분위기를 느낄 수 있도록 설계되었다. 베스트웨스턴의 명성과 서비스 정신 그대로 특급 호텔로서 깨끗하고 아늑한 객실은 기본적인 더블, 트윈유형 이외에도 고품격의 로얄 스위트로 구성되어 있다. 베스트웨스턴프리미어강남 호텔은 종합전시장, 무역 센터, 올림픽스타디움, 젊음의 거리 강남역, 쇼핑타운 이태원과 고급 백화점들이 인접해 있는 강남의 중심부에 위치하여 고객의 비즈니스를 성공적으로 이끌 수 있도록 도와준다. 또한 비즈니스 고객을 위해 최상의 비즈니스 환경을 갖춘 비즈니스센터가 지하 1층에 마련되어 있다. 특히 외국어에 능통하고 세련된 매너를 갖춘 전문 직원들이 고객의 중요한 업무를 차질 없이 지원해 드리기 위해 대기하고 있다. 이처럼 모든 편리함이 갖추어진 최신 설비와 고객의 취향을 만족시켜주는 서비스를 통해 편안하고 안락하게 지내실 수 있도록 모든 편의를 제공하고 있다.",서울특별시 강남구 봉은사로 139,37.5063633,127.0297944
라자호텔,,677,02-425-6700,"서울숙소, 숙박","서울 송파구 방이2동에 위치한 라자호텔 주변에는 한미사진미술관, 어린이교통공원, 석촌호수, 롯데면세점, 서울올림픽기념관, 샤롯데시어터 등이 있다.",서울특별시 송파구 오금로11길 11-21,37.5154104,127.1082461
호텔스타,꿀같은 휴식을 취하다,663,02-561-9442,"서울숙소, 숙박",강남구 역삼동에 위치한 호텔스타는 강남역과 한블럭 거리에 있다. 김포공항과 인천국제공항 리무진 정류장이 호텔 바로 앞에 있어 외국인 관광객들에게 인기가 많으며 역삼역 바로 옆에 위치하고 있어 내국인 여행객들에게도 인기가 높다. 테헤란로를 지나 강남역까지의 다양한 먹거리와 볼거리는 도심을 찾은 여행객들에게 색다른 즐거움을 줄 것이다.,서울특별시 강남구 논현로87길 17,37.499545,127.0354255
MW호텔,최고의 즐거움과 편안함을 누릴 수 있는 가장 이상적인 곳,656,0507-1391-4535,"MW, 서울숙소, 숙박, 엠더블류","서울 신천에 위치한 MW호텔은 최고의 즐거움과 편안함을 누릴 수 있는 가장 이상적인 곳이다. 도시의 중심에서 200m 거리에 있는 MW호텔은 여행객들이 쉽고 빠르게 많은 명소들을 만나볼 수 있는 장점이 있다. 서울 지하철 2호선 신천역과 롯데월드는 차량으로 10분, 강남역과 코엑스도 15분 거리에 있으며 아산병원과 삼성의료원도 10분 거리에 있어 쇼핑이나 의료기관을 이용하기 편리하다. 각 층별 테마형 객실로 새로움을 담고자 했고 여행객의 편의를 위해 무선인터넷 등의 세심한 부분 하나까지 고려했다.",서울특별시 송파구 올림픽로12길 5-9,37.5112486,127.0834285
트레블로지 명동 시티홀,"다양한 교통편과 인기 관광지, 다양한 쇼핑몰과 가까운 곳에 위치한 호텔",629,02-6362-6000,"서울, 숙박, 중구, 호텔","트레블로지 명동 시티홀이란 이름으로 새로 단장한 이 호텔은 머무는 동안 친절하고 효율적인 서비스와 고객님의 모든 필요를 충족시키는 다양한 시설로 편리함과 편안함을 제공한다. 다양한 교통편과 인기 관광지와 가까운 곳에 위치하고 있어 비즈니스 여행객과 레저 여행객 모두에게 완벽한 숙박 시설이다. 트레블로지 명동 시티홀 호텔은 시청역에서 도보로 3분 거리에 있어 모든 투숙객에게 쉽게 접근할 수 있다. 덕수궁과 남대문시장 등 관광지는 호텔에서 10분 거리 내에 있어 서울 답사가 매우 편리하다. 이 호텔은 뜨거운 욕조에 몸을 담그는 원기회복, 그리고 긴장을 풀고 스트레스를 푸는 만족스러운 사우나 세션 등의 편안한 스파 서비스를 제공한다.",서울특별시 중구 세종대로16길 22,37.5632118,126.9781094
트레블로지 동대문 호텔,전통과 현대가 어우러진 지역의 최적의 숙박시설,623,02-2160-8888,"동대문, 서울, 숙박, 숙박쿠폰","트레블로지 동대문은 서울 도심 속 최고의 관광 지역에 위치해 있으며 합리적인 가격으로 비즈니스 고객과 레저 여행객 모두에게 사랑받는 최적의 합리적인 숙박시설을 제공한다. 서울 최고의 패션 중심지인 동대문은 전통과 현대가 어우러진 지역으로 도보로 10~15분 거리에 위치한 동대문디자인 플라자(DDP), 청계천, 한국의료원, 흥인지문, 동대문 쇼핑몰 등과 명동, 인사동 및 고궁까지 대중교통을 이용하여 쉽게 찾아갈 수 있다.",서울특별시 중구 동호로 359,37.5664125,127.0018852
서울앤호텔 동대문,,602,02-6365-0008,"관광호텔, 서울숙박, 숙박, 호텔","‘SAFE STAY away from HOME’
서울앤호텔은 합리적인 가격에 합리적인 서비스를 제공하는 장단기 숙박에 최적화된 안전하고 깨끗한 시설로, 새로운 호텔 속박문화를 창출하는 공유가치를 실천하고 있다.
대한민국 프리미엄 호스텔. 종로 안심숙소 동대문 안심숙소. 관광, 패션의 중심지에 위치한 서울앤호텔 동대문은 서비스의 선택적 이용으로 경제적 소비를 지향하는 개별여행객에게 특화된 이코노미 호텔이다.",서울특별시 종로구 종로66가길 21,37.5733284,127.0208321
호스텔코리아 11th 창덕궁점,,566,070-4705-1900,숙박,"'SAFE STAY away from HOME''
호스텔코리아는 국내 호스텔 선두기업으로 합리적인 가격에 합리적인 서비스를 제공한다. 장단기 숙박에 최적화된 안전하고 깨끗한 시설로, 새로운 호텔 속박문화를 창출하는 공유가치를 실천하고 있다.
호스텔코리아 창덕궁점은 서비스의 선택적 이용으로 경제적 소비를 지향하는 개별여행객에게 특화되어 세계여행객에게 사랑받는 호스텔이다.
또한 풍성한 한국의 문화를 전달하고 나누기 위해 창덕궁 앞에 자리하고 있다. 한국의 3대 궁인 창덕궁과 경복궁, 창경궁, 종묘 부근과 광화문과 인사동을 모두 걸어서 접근할 수 있는 최적의 위치에 있다. 아침부터 밤까지 어디를 어떻게 여행할지 고민할 필요 없이, 가방 하나만 가볍게 짊어지고 명동, 남산, 동대문 쇼핑 단지, 대학로 등 원하는 곳을 5분~10분 내로 이동하여 쉽게 관광할 수 있다.",서울특별시 종로구 돈화문로 85,37.5761333,126.9903129
호텔토마스명동,주요 관광 명소와 쇼핑 시설을 도보로 이용할 수 있는 호텔,538,02-777-9500,"가성비호텔, 명동호텔, 명동호텔토마스, 북창동호텔, 숙박, 토마스명동, 호텔토마스, 호텔토마스명동","서울 중구 북창동에 2018년 오픈한 3성급 호텔로 지하 2층 지상 12층의 123개 객실을 보유하고 있다.
서울 시내 중심에 자리하고 있어 주변에 덕수궁, 경복궁 등 관광 명소와 명동, 남대문시장, 백화점 등 쇼핑 시설들을 도보로 이용할 수 있고, 도보 약 3분 거리에는 지하철 1, 2호선 시청역이 있어서 대중교통을 이용해 주변 관광을 하기에 편리하다. 소그룹 세미나 및 미팅 룸, 연회장을 갖추고 있으며, 1층에 카페 ''토마스가든''이 있다. 호텔 주차장이 없어 인근 유료주자창을 이용해야 한다.",서울특별시 중구 세종대로16길 26,37.5631469,126.9783627
포포인츠 바이 쉐라톤 조선 서울 명동,"성공적인 비즈니스의 상징인 명동과 젊음의 열정이 숨쉬는 을지로, 두 장소의 색을 모두 담은 포포인츠 바이 쉐라톤 조선, 서울 명동",390,02-6466-6000,"명동, 서울호텔, 숙박","포포인츠 바이 쉐라톤 조선, 서울 명동은 메리어트 체인의 셀렉트 브랜드로 서울 도심 속 독특한 정취의 장소 을지로에 위치한 호텔이다.
성공적인 비즈니스의 상징인 명동과 젊음의 열정이 숨쉬는 을지로, 두 장소의 색을 모두 담은 포포인츠 바이 쉐라톤 조선, 서울 명동은 비즈니스와 레져, 원하는 어떠한 여행스타일 모두 구현 가능하게 하는 최적의 장소이다.
올데이 다이닝 레스토랑 에볼루션(Evolution), 라운지&바, 피트니스 클럽, 미팅룸과 비즈니스 센터 등 1층부터 26층까지의 다양한 공간에서, 원하는 모든 여행스타일을 동시에 경험할 수 있다.",서울특별시 중구 삼일대로10길 36 포포인츠바이쉐라톤서울명동,37.5655997,126.98952
Goldlady's House,,387,02)484-5009,숙박,"#본 업소는 외국인관광 도시민박업으로 외국인만 이용이 가능하며 내국인은 이용할 수 없습니다.

2호선 잠실새내역 6번 출구 앞에 있는 잠실엘스 아파트 정문을 통과하여 50m 전방에 있는 소나무 앞에 서면 오른쪽으로 128동 아파트가 선명하게 보인다. 찾기 쉽고 교통이 편리한 최고 주거환경의 고급 아파트이다.",서울특별시 송파구 올림픽로 99,37.512376,127.100639
