name,sub_head,view_count,tel,tag,info,address,Latitude,Longitude
진옥화할매원조닭한마리,생후 35일 된 신선한 영계 고유의 부드러움과 육수의 진하면서 구수함이 어우러져 맛이 일품인 닭한마리,1500,02-2275-9666,"닭한마리, 맛집, 음식",1978년에 문을 열어 30여 년간 대를 이어 자리를 지켜온 진옥화할매원조닭한마리는 종로5가에 위치해 있다. 생후 35일 된 신선한 영계만 골라 끓여 냉동하지 않고 사용하며 강하지 않은 양념에 끓여내기 때문에 영계 고유의 부드러운 맛을 최대한 살릴 수 있다는 것이 이곳만의 특징이다. 남은 국물에 넣어 끓여 먹는 칼국수 사리 맛도 일품이라 빠뜨릴 수 없다. 끓여 나오는 육수가 진하고 구수하면서도 시원하다.,서울특별시 종로구 종로40가길 18,37.5703696,127.0056583
울프강스테이크하우스,세계적으로 유명한 스테이크 하우스의 한국 1호점,1400,0507-1486-8700,"가족식사_추천, 맛집, 울프강_샐러드, 음식, 클래식_버거, 포터하우스_스테이크","울프강 스테이크하우스는 미국의 전통 있는 스테이크하우스인 ''피터 루거 스테이크하우스''에서 40여 년간 헤드 웨이터로 근무했던 울프강 즈위너 (Wolfgang Zwiener)가 지난 경험과 노하우를 살려 설립한 미국의 대표적인 스테이크하우스다. 울프강 스테이크하우스는 미국 내에서 3%만 해당하는 최고급 소고기인 USDA 프라임 등급 블랙 앵거스 품종으로 28일간 드라이 에이징으로 숙성된 스테이크만을 제공하며, 현재 울프강 스테이크하우스는 세계 총 13개 지점을 두고 있다.

울프강 스테이크하우스는 복층, 250평 규모로 청담동에 2015년 3월에 문을 열었다. 총 225명가량 수용 가능하며, 1층은 테이블이 세팅된 다이닝 홀과 바(Bar)가 있고 1층과 2층에 총 7개의 프라이빗 룸이 있다. 룸은 6인부터 20인까지 수용 가능하며 비즈니스 미팅, 가족모임 등에 적합한 프라이빗 서비스가 가능하다.",서울특별시 강남구 선릉로152길 21,37.5244965,127.0414635
달개비,,1400,02-765-2035,"맛집, 서울시, 서울중구맛집, 음식, 중구, 한정식","예쁜 그릇에 음식이 담겨 나오는 한식집으로 막걸리와 대나무밥이 주메뉴이다. 옛날 방식으로 담근 막걸리를 잔에 부으면 누룩 냄새가 코 끝을 간지른다. 통대나무에 수수, 조, 찹쌀, 콩 등을 넣어 지은 대나무밥을 푸면 대나무향이 은은하게 배어난다.",서울특별시 중구 세종대로19길 16,37.5668065,126.9759686
뉘조,"특별한 날, 건강한 한정식코스",1400,"02-730-9311,9301","뉘조, 맛집, 서울맛집, 수도권, 연중무휴, 음식, 한식","한정식 전문점 뉘조는 일년 내내 먹을 수 있는 야생초와 계절별 야생초 등 수백 가지의 야생초를 이용하여 만든 코스요리를 맛볼 수 있는 곳이다. 음식점의 이름인 뉘조는 누에의 신을 말하는데, 누에가 자신의 몸을 인간에게 모두 내주 듯 야생초 역시 버릴 것 없이 모두 먹을 수 있다는 뜻으로 붙인 이름이라고 한다. 시작은 호박죽으로 야생초를 버무린 무침과 뿌리범벅, 홍보쌈과 편육이 차례로 나오며, 연잎으로 싸서 찐 연잎밥과 찌개 각종 찬으로 식사를 마치면 식혜로 마무리를 한다. 점심메뉴로는 우슬초가 있고, 익모초, 구절초등의 코스요리와 해물파전, 신선로, 모둠전의 메뉴가 있다. 위치는 지하철 3호선 안국역 6번 출구에서 종로경찰서 관훈주차장 사잇길로 나가 인사동 3길에서 맨 끝 좌측에 위치한다.",서울특별시 종로구 인사동14길 27,37.5751156,126.9852179
인왕산 더숲 초소책방,통유리 너머로 남산타워가 한눈에 들어온다,1400,02-735-0206,"북카페, 서울_여행지_추천, 서울가볼만한곳, 서울권, 음식, 인왕산","인왕산 중턱에 있는 더숲 초소책방은 원래 청와대 방호 목적으로 건축되어 50년 넘게 경찰초소로 사용됐던 건물을 리모델링했다. 해당 초소는 1968년 김신조 사건 이후에 세워진 것으로 분단과 대립의 아픔을 상징한다고 해도 과언이 아니다. 그 때문에 리모델링 과정에서 벽돌로 된 초소 외벽 일부와 철제 출입문을 그대로 남겨뒀다. 초소책방은 유리벽으로 둘러싸여 밖에서도 내부가 훤히 들여다보인다. 덕분에 인공적인 건축물이라기보다 자연의 일부처럼 느껴진다. 책방 내부에선 통유리 너머 남산타워가 한눈에 들어오는 탁월한 전망을 즐길 수 있다. 책방 한편에는 환경문제를 다룬 책들을 따로 비치했는데, 카페에서도 사탕수수로 만든 자연분해 친환경 스트로우를 사용해 눈길을 끈다.",서울특별시 종로구 인왕산로 172,37.5845052,126.9638774
낙원동 아구찜 거리,서울에서 맛보는 아구찜의 진수,1400,02-2148-1114,"관광지, 낙원아구찜, 남녀노소, 맛집탐방, 먹자골목, 서울맛집투어, 소주한잔, 숨은맛집, 음식거리, 전국맛집, 종로가볼만한곳, 체험, 친구와함께",1972년 낙원동 거리에 서울에서 처음으로 아구찜을 하는 식당이 등장했다. 당시만 해도 아구를 찜으로 해먹는 것은 저 먼 마산에서만 듣던 소리다. 서울에서 가장 가까운 바다인 인천에서도 아구를 찜으로 해먹지는 안았다고 한다. 아구찜 거리에 처음으로 문을 연 식당은 그래서 아구찜을 만드는 데 온갖 정성을 다 들였다. 물에 끓으면 흐물흐물해지는 아구의 살을 꼬들꼬들하게 만드는 게 최우선 과제였다. 산에서 말려도 보고 인천 앞바다 섬에 들어가 모래사장에서 말려보기도 했으나 파리가 꼬이는 등 위생상 문제가 심했다. 갖은 방법을 동원했지만 그때마다 아구의 살을 유지하기 어려웠다. 결국 터득한 방법은 찬얼음물과 끓는물을 번갈아 가며 끓이고 식히는 식이었다. 서울에서 아구찜을 맛볼 수 있다는 말에 소문은 퍼져나갔고 소문 따라 주변에 아구찜을 하는 식당도 늘어났다. 한때 십여 집을 넘던 아구찜 식당이 어떤 이유에서인지 몰라도 문을 닫고 다른 곳으로 떠나는 시기가 있었다. 한 번 그렇게 시련을 겪고 난 뒤 다시 아구찜 거리에 아구찜 식당이 들어차게 됐고 그 결과 지금의 거리 모습을 갖추게 된 것이다. 지금 이거리에는 불과 3~4년 전에 문을 연 집부터 30년을 훌쩍 넘긴 집까지 사이좋게 식당문을 열고 성업중이다.,서울특별시 종로구 삼일대로 428,37.5722166,126.9876448
스미스가 좋아하는 한옥,아늑한 한옥에서 즐기는 정통 이탈리안 음식,1300,02-722-7003,"마르게리따_피자, 맛집, 버섯_크림_리조또, 서울맛집, 수도권, 스미스가좋아하는한옥, 안심_스테이크, 알리오_올리오, 양식, 음식","북촌 옛집의 정취와 현대적 감수성이 절묘하게 어우러진 공간 안에 다이닝과 카페가 공존하는 이탈리아 음식 전문 한옥 레스토랑이다. 제철에 나는 싱싱한 재료와 매일매일 공급되는 신선한 해산물을 주재료로 요리하는, 남녀노소 누구나 즐길 수 있는 대중적인 맛의 정통 이탈리안 다이닝을 표방한다.

이름의 ‘스미스’ (서양인 중 가장 흔한 성이며 또한 대장장이에서 유래된 성씨로 피자를 굽는 화덕을 연상하게 함)는 특정인이 아닌 이곳을 찾는 모든 이를 지칭하는 말이다. 한번 찾은 이라면 누구나, 모두가 좋아하는 집이 되어 다시 찾고 싶어지는 레스토랑이 되는 것이 모토이다. 또한 매일 신선하게 로스팅 한 깊은 향의 이탈리안 커피와, 한옥 공간과 어울리는 전통차를 함께 맛볼 수 있는 것도 스미스가 좋아하는 한옥만의 특징이다.",서울특별시 종로구 삼청로 22-7,37.577956,126.9801004
계림식당,백종원의 3대천왕에 나온 종로 3가 닭도리탕,1300,02-2263-6658,"맛집, 음식","피맛골은 조선시대 서민이 종로를 지나는 고관대작의 ‘말을 피해 다니던 길’이다. 수백 년이 지난 지금도 종로 뒷골목은 서민이 고된 하루를 소주 한 잔으로 씻어내는 곳이다. 종묘공원 건너편 오른쪽에 자리한 종로 먹자골목의 첫 식당인 계림식당은 50년 역사의 닭볶음탕 집이다. 계림식당 간판에는 ‘50년 전통’이라고 쓰였으나, 식당이 시작한 것은 70여 년 전이다. 1967년 이 지역이 본격적으로 개발되기 전부터 계림식당이 있었다. 다만 50년 전 상가가 들어설 무렵, 지금의 사장님이 계림식당을 인수해 마늘을 듬뿍 넣은 닭볶음탕으로 제2의 창업을 한 것이기 때문에 그러한 표현을 쓰고 있다. 이 집 닭볶음탕의 특징은 수북하게 올려진 다진 마늘이다. 곱게 다진 마늘이 닭고기 누린내를 잡아주고, 탕을 진국으로 만드는 일등 재료다. 마늘의 풍미를 더 진하게 느끼고 싶다면, 탕이 나왔을 때 마늘을 덜어 소스에 섞은 뒤 고기를 찍어 먹으면 된다. 계림식당은 날마다 장을 보기 때문에 닭은 물론, 재료를 주방에서 묵히는 일이 없다. 마늘은 날마다 30kg 가량을 사용하고 있다.",서울특별시 종로구 돈화문로4길 39,37.5701559,126.9945035
해주냉면,매운 냉면을 맛보자,1300,02-424-7192,"냉면, 냉면, 맛집, 비빔냉면, 서울맛집, 음식, 음식점, 잠실맛집, 한식, 해주냉면","서울특별시 송파구에 있는 한식 전문점이다. 1983년부터 운영해 온 매운 냉면이 유명한 집이다. 인위적인 매운맛이 아닌 맛있게 매운, 감칠맛 나는 맛으로 꾸준히 손님들이 찾는다. 메뉴는 물냉면, 비빔냉면, 물만두 세 가지이다.",서울특별시 송파구 백제고분로7길 8-16,37.5096804,127.0797925
충무로부산복집,시원하고 담백한 맛이 일품인 복요리 전문점,1300,02-404-3227,"맛집, 복매운탕, 복불고기_복어요리담백한_맛, 복샤브, 복지리, 부산복집, 서울맛집, 수도권, 음식, 한식","시원하고 담백한 맛이 일품인 복요리 전문점. 신선한 생복을 재료로 35년 넘게 사랑 받아온 전통 복요리 전문점이다. 아삭하고 수분이 많은 무와 대파, 다시마로 우려낸 시원하고 담백한 국물맛은 잊을 수 없는 여운으로 남는다. 찾는 손님이 많아 겨울철에는 예약을 하는 것이 좋다.",서울특별시 송파구 중대로27길 9-1 동호빌딩,37.5038073,127.1275276
태극당,서울에서 가장 맛있고 오래된 빵집,1300,02-2279-3152,"데이트, 베이커리, 복고풍, 신선한, 옛날맛, 옛날빵, 옛날빵집, 옛스러운분위기, 음식, 체인점","태극당은 서울에서 가장 오래된 빵집으로 1945년 광복의 때를 기다린 듯 우리 민족의 이상을 담고 자태극당이란 이름을 내걸고 문을 열었다. 태극당의 대표는 창업 이래 대한제과협회 및 제과학교의 설립에 동참하는 등 대한민국의 제과제빵의 발전을 위해 다양한 활동을 해왔다. 3대를 이어온 역사가 깊은 빵집답게 메뉴 또한 추억의 메뉴들이 많다. 먼저 속이 꽉 찬 단팥빵, 영양만점 야채 사라다, 크림빵 등이 있고 대표적으로 60년대부터 꾸준히 사랑받는 우유맛 아이스크림이 한가득 들어있는 모나카가 있다. 또한 주로 어르신들이 찾는 전병과자, 옛날 버터케익 등을 맛볼 수 있다.",서울특별시 중구 동호로24길 7,37.5595045,127.0050703
청송옥,쇠고기 장터국밥의 오랜된 대표 맛집,1300,02-754-1547,"곱창전골, 냉면, 떡국, 맛집, 서울, 서울맛집추천, 육회비빔밥, 음식, 장터국밥, 장터국밥, 중구맛집","시청역 인근의 청송옥은 규모가 크지는 않지만 장터국밥이 맛있기로 소문이 자자한 곳으로 출출한 날 허전한 속을 든든하게 채울 수 있다. 사극이나 드라마에 나오는 것처럼 펄펄 끓는 솥에서 휘휘 저어서 주인의 푸근한 인심까지 함께 한 그릇 가득 담아주는 맛있는 장터국밥을 먹을 수 있으며, 밥과 면이 함께 나온다.",서울특별시 중구 서소문로11길 14,37.5634779,126.973071
낙원떡집,3대째 오랜 역사와 전통을 자랑하는 낙원떡집,1300,02-732-5579,"떡집, 서울_여행지_추천, 서울가볼만한곳, 서울권, 서울미래유산, 음식","서울 종로에 자리한 낙원떡집은 ‘서울미래유산’으로도 선정될 만큼 오랜 역사와 전통을 자랑한다. 외증조할머니가 궁중 떡을 배워 떡집을 시작한 지 벌써 100여 년 전. 지금은 3대 주인인 어머니를 도와 아들이 4대째 손맛을 이어가고 있다. 청와대 단골 떡집으로도 유명한 이곳은 “빚을 지더라도 양심껏 떡을 만들자”는 것이 대대로 내려온 가르침이라고 한다. 송편과 영양떡, 두텁떡 등 다양한 종류의 떡을 만들지만 가장 인기 있는 메뉴는 쑥인절미다. 쌀가루와 생 쑥, 소금, 세 가지만 넣고 만들어 깊은 맛과 향을 자랑한다. 즉석에서 바로 떡을 썰어 고물을 묻혀주기 때문에 쫀득한 식감과 고소함이 배가 된다.",서울특별시 종로구 삼일대로 438,37.5737942,126.9879188
황생가칼국수,사골칼국수와 속이 꽉 찬 얇은 피의 만두가 맛있는 황생가칼국수,1300,02-739-6334,"만두, 맛집, 버섯전골, 북촌맛집, 사골칼국수, 왕만두, 왕만두국, 음식, 종로맛집, 칼국수",칼국수 전문점으로 어머님 솜씨로 만든 왕만두가 일품인 곳이다. 옛날식 수육과 여름 한철 선보이는 콩국수도 별미이다.,서울특별시 종로구 북촌로5길 78,37.5800955,126.9806437
개성만두 궁,,1300,02-733-9240,"개성_고기만두전골, 개성_김치만두전골, 개성만두궁, 떡만두국담백한_맛, 만두, 맛집, 서울맛집추천, 외국인도_선호하는, 음식, 인사동, 인사동맛집","개성만두 궁은 2021 미쉐린 가이드에 선정된 곳으로 인사동에서 30여 년간 3대째 운영하고 있는 개성만두전문 음식점이다. 야채가 많이 들어가 개운하고 담백한 맛을 특징으로 한다. 시집와서 시어머니에게 배운 만두를 빚어오신 할머니가 처음 가게를 내어 시작을 했고 며느리에게 그 비법을 전수했으며, 지금도 손수 빚고 그 과정을 함께하신다고 한다. 이 만두와 소고기 사골, 국내산 돼지고기, 재료들로 만든 만두전골은 깊고 시원하며 담백한 맛이 일품이다. 또한 검정 돼지보쌈이나 녹두전 등 다양한 메뉴 등을 선보이고 있으며, 깔끔하고 소박한 한국적인 인테리어로 인사동의 맛집으로 자리매김하고 있다. 식사로도 많이 이용하고 저녁엔 술안주로도 인기 있으며, 인사동에 위치한 만큼 다양한 외국인 관광객들로 붐비는 곳이다.",서울특별시 종로구 인사동10길 11-3,37.5742677,126.9854089
